Aasiaat+Sem/Geo+Prop+Abl+Pl	Aasiannit
pizza+Sem/food-h+TUR+TUQ+U+Sem/copula+TARIAQAR+Sem/must+NNGIT+V+Par+3Sg+LI	pizzatortuusariaqanngitsorli
pizza+Sem/food-h+TUR+TUQ+U+Sem/copula+TARIAQAR+Sem/must+NNGIT+V+Par+3Sg+LU	pizzatortuusariaqanngitsorlu
pizza+Sem/food-h+TUR+TUQ+U+Sem/copula+TARIAQAR+Sem/must+SSA+GALUAR+V+Ind+1Pl	pizzatortuusariaqassagaluarpugut
pizza+Sem/food-h+TUR+TUQ+U+Sem/copula+TARIAQAR+Sem/must+SSA+GALUAR+V+Ind+1Sg	pizzatortuusariaqassagaluarpunga
pizza+Sem/food-h+TUR+TUQ+U+Sem/copula+TARIAQAR+Sem/must+SSA+GALUAR+V+Ind+3Sg	pizzatortuusariaqassagaluarpoq
pizza+Sem/food-h+TUR+TUQ+U+Sem/copula+TARIAQAR+Sem/must+SSA+GALUAR+V+Int+2Sg	pizzatortuusariaqassagaluarpit
pizza+Sem/food-h+TUR+TUQ+U+Sem/copula+TARIAQAR+Sem/must+SSA+GALUAR+V+Par+1Sg	pizzatortuusariaqassagaluartunga
pizza+Sem/food-h+TUR+TUQ+U+Sem/copula+TARIAQAR+Sem/must+SSA+GALUAR+V+Par+2Sg	pizzatortuusariaqassagaluartutit
pizza+Sem/food-h+TUR+TUQ+U+Sem/copula+TARIAQAR+Sem/must+SSA+GALUAR+V+Par+3Sg	pizzatortuusariaqassagaluartoq
pizza+Sem/food-h+TUR+TUQ+U+Sem/copula+TARIAQAR+Sem/must+SSA+V+Ind+1Pl	pizzatortuusariaqassaagut
pizza+Sem/food-h+TUR+TUQ+U+Sem/copula+TARIAQAR+Sem/must+SSA+V+Ind+1Sg	pizzatortuusariaqassaanga
pizza+Sem/food-h+TUR+TUQ+U+Sem/copula+TARIAQAR+Sem/must+SSA+V+Ind+3Sg	pizzatortuusariaqassaaq
pizza+Sem/food-h+TUR+TUQ+U+Sem/copula+TARIAQAR+Sem/must+SSA+V+Int+2Sg	pizzatortuusariaqassavit
pizza+Sem/food-h+TUR+TUQ+U+Sem/copula+TARIAQAR+Sem/must+SSA+V+Par+1Sg	pizzatortuusariaqassasunga
pizza+Sem/food-h+TUR+TUQ+U+Sem/copula+TARIAQAR+Sem/must+SSA+V+Par+1Sg+LI	pizzatortuusariaqassasungali
pizza+Sem/food-h+TUR+TUQ+U+Sem/copula+TARIAQAR+Sem/must+SSA+V+Par+1Sg+LU	pizzatortuusariaqassasungalu
pizza+Sem/food-h+TUR+TUQ+U+Sem/copula+TARIAQAR+Sem/must+SSA+V+Par+2Sg	pizzatortuusariaqassasutit
pizza+Sem/food-h+TUR+TUQ+U+Sem/copula+TARIAQAR+Sem/must+SSA+V+Par+2Sg+LI	pizzatortuusariaqassasutilli
pizza+Sem/food-h+TUR+TUQ+U+Sem/copula+TARIAQAR+Sem/must+SSA+V+Par+2Sg+LU	pizzatortuusariaqassasutillu
pizza+Sem/food-h+TUR+TUQ+U+Sem/copula+TARIAQAR+Sem/must+SSA+V+Par+3Sg	pizzatortuusariaqassasoq
pizza+Sem/food-h+TUR+TUQ+U+Sem/copula+TARIAQAR+Sem/must+SSA+V+Par+3Sg+LI	pizzatortuusariaqassasorli
pizza+Sem/food-h+TUR+TUQ+U+Sem/copula+TARIAQAR+Sem/must+SSA+V+Par+3Sg+LU	pizzatortuusariaqassasorlu
pizza+Sem/food-h+TUR+TUQ+U+Sem/copula+TARIAQAR+Sem/must+TAR+GALUAR+V+Ind+1Pl	pizzatortuusariaqartaraluarpugut
pizza+Sem/food-h+TUR+TUQ+U+Sem/copula+TARIAQAR+Sem/must+TAR+GALUAR+V+Ind+1Sg	pizzatortuusariaqartaraluarpunga
pizza+Sem/food-h+TUR+TUQ+U+Sem/copula+TARIAQAR+Sem/must+TAR+GALUAR+V+Ind+3Sg	pizzatortuusariaqartaraluarpoq
pizza+Sem/food-h+TUR+TUQ+U+Sem/copula+TARIAQAR+Sem/must+TAR+GALUAR+V+Int+2Sg	pizzatortuusariaqartaraluarpit
pizza+Sem/food-h+TUR+TUQ+U+Sem/copula+TARIAQAR+Sem/must+TAR+GALUAR+V+Par+1Sg	pizzatortuusariaqartaraluartunga
pizza+Sem/food-h+TUR+TUQ+U+Sem/copula+TARIAQAR+Sem/must+TAR+GALUAR+V+Par+2Sg	pizzatortuusariaqartaraluartutit
pizza+Sem/food-h+TUR+TUQ+U+Sem/copula+TARIAQAR+Sem/must+TAR+GALUAR+V+Par+3Sg	pizzatortuusariaqartaraluartoq
pizza+Sem/food-h+TUR+TUQ+U+Sem/copula+TARIAQAR+Sem/must+TAR+NNGIT+GALUAR+V+Ind+1Pl	pizzatortuusariaqartanngikkaluarpugut
pizza+Sem/food-h+TUR+TUQ+U+Sem/copula+TARIAQAR+Sem/must+TAR+NNGIT+GALUAR+V+Ind+1Sg	pizzatortuusariaqartanngikkaluarpunga
pizza+Sem/food-h+TUR+TUQ+U+Sem/copula+TARIAQAR+Sem/must+TAR+NNGIT+GALUAR+V+Ind+3Sg	pizzatortuusariaqartanngikkaluarpoq
pizza+Sem/food-h+TUR+TUQ+U+Sem/copula+TARIAQAR+Sem/must+TAR+NNGIT+GALUAR+V+Int+2Sg	pizzatortuusariaqartanngikkaluarpit
pizza+Sem/food-h+TUR+TUQ+U+Sem/copula+TARIAQAR+Sem/must+TAR+NNGIT+GALUAR+V+Par+1Sg	pizzatortuusariaqartanngikkaluartunga
pizza+Sem/food-h+TUR+TUQ+U+Sem/copula+TARIAQAR+Sem/must+TAR+NNGIT+GALUAR+V+Par+2Sg	pizzatortuusariaqartanngikkaluartutit
pizza+Sem/food-h+TUR+TUQ+U+Sem/copula+TARIAQAR+Sem/must+TAR+NNGIT+GALUAR+V+Par+3Sg	pizzatortuusariaqartanngikkaluartoq
pizza+Sem/food-h+TUR+TUQ+U+Sem/copula+TARIAQAR+Sem/must+TAR+NNGIT+V+Ind+1Pl	pizzatortuusariaqartanngilagut
pizza+Sem/food-h+TUR+TUQ+U+Sem/copula+TARIAQAR+Sem/must+TAR+NNGIT+V+Ind+1Sg	pizzatortuusariaqartanngilanga
pizza+Sem/food-h+TUR+TUQ+U+Sem/copula+TARIAQAR+Sem/must+TAR+NNGIT+V+Ind+3Sg	pizzatortuusariaqartanngilaq
pizza+Sem/food-h+TUR+TUQ+U+Sem/copula+TARIAQAR+Sem/must+TAR+NNGIT+V+Int+2Sg	pizzatortuusariaqartanngilatit
pizza+Sem/food-h+TUR+TUQ+U+Sem/copula+TARIAQAR+Sem/must+TAR+NNGIT+V+Par+1Sg	pizzatortuusariaqartanngitsunga
pizza+Sem/food-h+TUR+TUQ+U+Sem/copula+TARIAQAR+Sem/must+TAR+NNGIT+V+Par+1Sg+LI	pizzatortuusariaqartanngitsungali
pizza+Sem/food-h+TUR+TUQ+U+Sem/copula+TARIAQAR+Sem/must+TAR+NNGIT+V+Par+1Sg+LU	pizzatortuusariaqartanngitsungalu
pizza+Sem/food-h+TUR+TUQ+U+Sem/copula+TARIAQAR+Sem/must+TAR+NNGIT+V+Par+2Sg	pizzatortuusariaqartanngitsutit
pizza+Sem/food-h+TUR+TUQ+U+Sem/copula+TARIAQAR+Sem/must+TAR+NNGIT+V+Par+2Sg+LI	pizzatortuusariaqartanngitsutilli
pizza+Sem/food-h+TUR+TUQ+U+Sem/copula+TARIAQAR+Sem/must+TAR+NNGIT+V+Par+2Sg+LU	pizzatortuusariaqartanngitsutillu
pizza+Sem/food-h+TUR+TUQ+U+Sem/copula+TARIAQAR+Sem/must+TAR+NNGIT+V+Par+3Sg	pizzatortuusariaqartanngitsoq
pizza+Sem/food-h+TUR+TUQ+U+Sem/copula+TARIAQAR+Sem/must+TAR+NNGIT+V+Par+3Sg+LI	pizzatortuusariaqartanngitsorli
pizza+Sem/food-h+TUR+TUQ+U+Sem/copula+TARIAQAR+Sem/must+TAR+NNGIT+V+Par+3Sg+LU	pizzatortuusariaqartanngitsorlu
pizza+Sem/food-h+TUR+TUQ+U+Sem/copula+TARIAQAR+Sem/must+TAR+SSA+V+Ind+1Pl	pizzatortuusariaqartassaagut
pizza+Sem/food-h+TUR+TUQ+U+Sem/copula+TARIAQAR+Sem/must+TAR+SSA+V+Ind+1Sg	pizzatortuusariaqartassaanga
pizza+Sem/food-h+TUR+TUQ+U+Sem/copula+TARIAQAR+Sem/must+TAR+SSA+V+Ind+3Sg	pizzatortuusariaqartassaaq
pizza+Sem/food-h+TUR+TUQ+U+Sem/copula+TARIAQAR+Sem/must+TAR+SSA+V+Int+2Sg	pizzatortuusariaqartassavit
pizza+Sem/food-h+TUR+TUQ+U+Sem/copula+TARIAQAR+Sem/must+TAR+SSA+V+Par+1Sg	pizzatortuusariaqartassasunga
pizza+Sem/food-h+TUR+TUQ+U+Sem/copula+TARIAQAR+Sem/must+TAR+SSA+V+Par+1Sg+LI	pizzatortuusariaqartassasungali
pizza+Sem/food-h+TUR+TUQ+U+Sem/copula+TARIAQAR+Sem/must+TAR+SSA+V+Par+1Sg+LU	pizzatortuusariaqartassasungalu
pizza+Sem/food-h+TUR+TUQ+U+Sem/copula+TARIAQAR+Sem/must+TAR+SSA+V+Par+2Sg	pizzatortuusariaqartassasutit
pizza+Sem/food-h+TUR+TUQ+U+Sem/copula+TARIAQAR+Sem/must+TAR+SSA+V+Par+2Sg+LI	pizzatortuusariaqartassasutilli
pizza+Sem/food-h+TUR+TUQ+U+Sem/copula+TARIAQAR+Sem/must+TAR+SSA+V+Par+2Sg+LU	pizzatortuusariaqartassasutillu
pizza+Sem/food-h+TUR+TUQ+U+Sem/copula+TARIAQAR+Sem/must+TAR+SSA+V+Par+3Sg	pizzatortuusariaqartassasoq
pizza+Sem/food-h+TUR+TUQ+U+Sem/copula+TARIAQAR+Sem/must+TAR+SSA+V+Par+3Sg+LI	pizzatortuusariaqartassasorli
pizza+Sem/food-h+TUR+TUQ+U+Sem/copula+TARIAQAR+Sem/must+TAR+SSA+V+Par+3Sg+LU	pizzatortuusariaqartassasorlu
pizza+Sem/food-h+TUR+TUQ+U+Sem/copula+TARIAQAR+Sem/must+TAR+V+Ind+1Pl	pizzatortuusariaqartarpugut
pizza+Sem/food-h+TUR+TUQ+U+Sem/copula+TARIAQAR+Sem/must+TAR+V+Ind+1Sg	pizzatortuusariaqartarpunga
pizza+Sem/food-h+TUR+TUQ+U+Sem/copula+TARIAQAR+Sem/must+TAR+V+Ind+3Sg	pizzatortuusariaqartarpoq
pizza+Sem/food-h+TUR+TUQ+U+Sem/copula+TARIAQAR+Sem/must+TAR+V+Int+2Sg	pizzatortuusariaqartarpit
pizza+Sem/food-h+TUR+TUQ+U+Sem/copula+TARIAQAR+Sem/must+TAR+V+Par+1Sg	pizzatortuusariaqartartunga
pizza+Sem/food-h+TUR+TUQ+U+Sem/copula+TARIAQAR+Sem/must+TAR+V+Par+2Sg	pizzatortuusariaqartartutit
pizza+Sem/food-h+TUR+TUQ+U+Sem/copula+TARIAQAR+Sem/must+TAR+V+Par+3Sg	pizzatortuusariaqartartoq
pizza+Sem/food-h+TUR+TUQ+U+Sem/copula+TARIAQAR+Sem/must+V+Ind+1Pl	pizzatortuusariaqarpugut
pizza+Sem/food-h+TUR+TUQ+U+Sem/copula+TARIAQAR+Sem/must+V+Ind+1Sg	pizzatortuusariaqarpunga
pizza+Sem/food-h+TUR+TUQ+U+Sem/copula+TARIAQAR+Sem/must+V+Ind+3Sg	pizzatortuusariaqarpoq
pizza+Sem/food-h+TUR+TUQ+U+Sem/copula+TARIAQAR+Sem/must+V+Int+2Sg	pizzatortuusariaqarpit
pizza+Sem/food-h+TUR+TUQ+U+Sem/copula+TARIAQAR+Sem/must+V+Par+1Sg	pizzatortuusariaqartunga
pizza+Sem/food-h+TUR+TUQ+U+Sem/copula+TARIAQAR+Sem/must+V+Par+2Sg	pizzatortuusariaqartutit
pizza+Sem/food-h+TUR+TUQ+U+Sem/copula+TARIAQAR+Sem/must+V+Par+3Sg	pizzatortuusariaqartoq
pizza+Sem/food-h+TUR+TUQ+U+Sem/copula+TUQ+N+Abs+Sg	pizzatortuusoq
pizza+Sem/food-h+TUR+TUQ+U+Sem/copula+V+Ind+1Pl	pizzatortuuvugut
pizza+Sem/food-h+TUR+TUQ+U+Sem/copula+V+Ind+1Sg	pizzatortuuvunga
pizza+Sem/food-h+TUR+TUQ+U+Sem/copula+V+Ind+3Sg	pizzatortuuvoq
pizza+Sem/food-h+TUR+TUQ+U+Sem/copula+V+Int+2Sg	pizzatortuuit
pizza+Sem/food-h+TUR+TUQ+U+Sem/copula+V+Par+1Sg	pizzatortuusunga
pizza+Sem/food-h+TUR+TUQ+U+Sem/copula+V+Par+2Sg	pizzatortuusutit
pizza+Sem/food-h+TUR+TUQ+U+Sem/copula+V+Par+3Sg	pizzatortuusoq
pizza+Sem/food-h+TUR+V+Ind+1Pl	pizzatorpugut
pizza+Sem/food-h+TUR+V+Ind+1Sg	pizzatorpunga
pizza+Sem/food-h+TUR+V+Ind+3Sg	pizzatorpoq
pizza+Sem/food-h+TUR+V+Int+2Sg	pizzatorpit
pizza+Sem/food-h+TUR+V+Par+1Sg	pizzatortunga
pizza+Sem/food-h+TUR+V+Par+2Sg	pizzatortutit
pizza+Sem/food-h+TUR+V+Par+3Sg	pizzatortoq
pizza+Sem/food-h+U+Sem/be_copula+GALUAR+V+Ind+3Sg	pizzaagaluarpoq
pizza+Sem/food-h+U+Sem/be_copula+GUSUP+Sem/wish+GALUAR+V+Ind+3Sg	pizzaarusukkaluarpoq
pizza+Sem/food-h+U+Sem/be_copula+GUSUP+Sem/wish+NNGIT+GALUAR+V+Ind+3Sg	pizzaarusunngikkaluarpoq
pizza+Sem/food-h+U+Sem/be_copula+GUSUP+Sem/wish+NNGIT+V+Ind+3Sg	pizzaarusunngilaq
pizza+Sem/food-h+U+Sem/be_copula+GUSUP+Sem/wish+SSA+GALUAR+V+Ind+3Sg	pizzaarusussagaluarpoq
pizza+Sem/food-h+U+Sem/be_copula+GUSUP+Sem/wish+SSA+V+Ind+3Sg	pizzaarusussaaq
pizza+Sem/food-h+U+Sem/be_copula+GUSUP+Sem/wish+V+Ind+3Sg	pizzaarusuppoq
pizza+Sem/food-h+U+Sem/be_copula+NNGIT+GALUAR+V+Ind+3Sg	pizzaanngikkaluarpoq
pizza+Sem/food-h+U+Sem/be_copula+NNGIT+V+Ind+3Sg	pizzaanngilaq
pizza+Sem/food-h+U+Sem/be_copula+SSA+GALUAR+V+Ind+3Sg	pizzaassagaluarpoq
pizza+Sem/food-h+U+Sem/be_copula+SSA+V+Ind+3Sg	pizzaassaaq
pizza+Sem/food-h+U+Sem/be_copula+TARIAQAR+Sem/must+GALUAR+V+Ind+3Sg	pizzaasariaqaraluarpoq
pizza+Sem/food-h+U+Sem/be_copula+TARIAQAR+Sem/must+NNGIT+GALUAR+V+Ind+3Sg	pizzaasariaqanngikkaluarpoq
pizza+Sem/food-h+U+Sem/be_copula+TARIAQAR+Sem/must+NNGIT+V+Ind+3Sg	pizzaasariaqanngilaq
pizza+Sem/food-h+U+Sem/be_copula+TARIAQAR+Sem/must+SSA+GALUAR+V+Ind+3Sg	pizzaasariaqassagaluarpoq
pizza+Sem/food-h+U+Sem/be_copula+TARIAQAR+Sem/must+SSA+V+Ind+3Sg	pizzaasariaqassaaq
pizza+Sem/food-h+U+Sem/be_copula+TARIAQAR+Sem/must+V+Ind+3Sg	pizzaasariaqarpoq
pizza+Sem/food-h+U+Sem/be_copula+V+Ind+3Sg	pizzaavoq
qallunaaq+Sem/Hnat+LIRI+Sem/work+GALUAR+V+Ind+1Pl	qallunaalerigaluarpugut
qallunaaq+Sem/Hnat+LIRI+Sem/work+GALUAR+V+Ind+1Sg	qallunaalerigaluarpunga
qallunaaq+Sem/Hnat+LIRI+Sem/work+GALUAR+V+Ind+3Sg	qallunaalerigaluarpoq
qallunaaq+Sem/Hnat+LIRI+Sem/work+GALUAR+V+Int+2Sg	qallunaalerigaluarpit
qallunaaq+Sem/Hnat+LIRI+Sem/work+GALUAR+V+Par+1Sg	qallunaalerigaluartunga
qallunaaq+Sem/Hnat+LIRI+Sem/work+GALUAR+V+Par+2Sg	qallunaalerigaluartutit
qallunaaq+Sem/Hnat+LIRI+Sem/work+GALUAR+V+Par+3Sg	qallunaalerigaluartoq
qallunaaq+Sem/Hnat+LIRI+Sem/work+GUSUP+Sem/wish+GALUAR+V+Ind+1Pl	qallunaalererusukkaluarpugut
qallunaaq+Sem/Hnat+LIRI+Sem/work+GUSUP+Sem/wish+GALUAR+V+Ind+1Sg	qallunaalererusukkaluarpunga
qallunaaq+Sem/Hnat+LIRI+Sem/work+GUSUP+Sem/wish+GALUAR+V+Ind+3Sg	qallunaalererusukkaluarpoq
qallunaaq+Sem/Hnat+LIRI+Sem/work+GUSUP+Sem/wish+GALUAR+V+Int+2Sg	qallunaalererusukkaluarpit
qallunaaq+Sem/Hnat+LIRI+Sem/work+GUSUP+Sem/wish+GALUAR+V+Par+1Sg	qallunaalererusukkaluartunga
qallunaaq+Sem/Hnat+LIRI+Sem/work+GUSUP+Sem/wish+GALUAR+V+Par+2Sg	qallunaalererusukkaluartutit
qallunaaq+Sem/Hnat+LIRI+Sem/work+GUSUP+Sem/wish+GALUAR+V+Par+3Sg	qallunaalererusukkaluartoq
qallunaaq+Sem/Hnat+LIRI+Sem/work+GUSUP+Sem/wish+NNGIT+GALUAR+V+Ind+1Pl	qallunaalererusunngikkaluarpugut
qallunaaq+Sem/Hnat+LIRI+Sem/work+GUSUP+Sem/wish+NNGIT+GALUAR+V+Ind+1Sg	qallunaalererusunngikkaluarpunga
qallunaaq+Sem/Hnat+LIRI+Sem/work+GUSUP+Sem/wish+NNGIT+GALUAR+V+Ind+3Sg	qallunaalererusunngikkaluarpoq
qallunaaq+Sem/Hnat+LIRI+Sem/work+GUSUP+Sem/wish+NNGIT+GALUAR+V+Int+2Sg	qallunaalererusunngikkaluarpit
qallunaaq+Sem/Hnat+LIRI+Sem/work+GUSUP+Sem/wish+NNGIT+GALUAR+V+Par+1Sg	qallunaalererusunngikkaluartunga
qallunaaq+Sem/Hnat+LIRI+Sem/work+GUSUP+Sem/wish+NNGIT+GALUAR+V+Par+2Sg	qallunaalererusunngikkaluartutit
qallunaaq+Sem/Hnat+LIRI+Sem/work+GUSUP+Sem/wish+NNGIT+GALUAR+V+Par+3Sg	qallunaalererusunngikkaluartoq
qallunaaq+Sem/Hnat+LIRI+Sem/work+GUSUP+Sem/wish+NNGIT+V+Ind+1Pl	qallunaalererusunngilagut
qallunaaq+Sem/Hnat+LIRI+Sem/work+GUSUP+Sem/wish+NNGIT+V+Ind+1Sg	qallunaalererusunngilanga
qallunaaq+Sem/Hnat+LIRI+Sem/work+GUSUP+Sem/wish+NNGIT+V+Ind+3Sg	qallunaalererusunngilaq
qallunaaq+Sem/Hnat+LIRI+Sem/work+GUSUP+Sem/wish+NNGIT+V+Int+2Sg	qallunaalererusunngilatit
qallunaaq+Sem/Hnat+LIRI+Sem/work+GUSUP+Sem/wish+NNGIT+V+Par+1Sg	qallunaalererusunngitsunga
qallunaaq+Sem/Hnat+LIRI+Sem/work+GUSUP+Sem/wish+NNGIT+V+Par+1Sg+LI	qallunaalererusunngitsungali
qallunaaq+Sem/Hnat+LIRI+Sem/work+GUSUP+Sem/wish+NNGIT+V+Par+1Sg+LU	qallunaalererusunngitsungalu
qallunaaq+Sem/Hnat+LIRI+Sem/work+GUSUP+Sem/wish+NNGIT+V+Par+2Sg	qallunaalererusunngitsutit
qallunaaq+Sem/Hnat+LIRI+Sem/work+GUSUP+Sem/wish+NNGIT+V+Par+2Sg+LI	qallunaalererusunngitsutilli
qallunaaq+Sem/Hnat+LIRI+Sem/work+GUSUP+Sem/wish+NNGIT+V+Par+2Sg+LU	qallunaalererusunngitsutillu
qallunaaq+Sem/Hnat+LIRI+Sem/work+GUSUP+Sem/wish+NNGIT+V+Par+3Sg	qallunaalererusunngitsoq
qallunaaq+Sem/Hnat+LIRI+Sem/work+GUSUP+Sem/wish+NNGIT+V+Par+3Sg+LI	qallunaalererusunngitsorli
qallunaaq+Sem/Hnat+LIRI+Sem/work+GUSUP+Sem/wish+NNGIT+V+Par+3Sg+LU	qallunaalererusunngitsorlu
qallunaaq+Sem/Hnat+LIRI+Sem/work+GUSUP+Sem/wish+SSA+GALUAR+V+Ind+1Pl	qallunaalererusussagaluarpugut
qallunaaq+Sem/Hnat+LIRI+Sem/work+GUSUP+Sem/wish+SSA+GALUAR+V+Ind+1Sg	qallunaalererusussagaluarpunga
qallunaaq+Sem/Hnat+LIRI+Sem/work+GUSUP+Sem/wish+SSA+GALUAR+V+Ind+3Sg	qallunaalererusussagaluarpoq
qallunaaq+Sem/Hnat+LIRI+Sem/work+GUSUP+Sem/wish+SSA+GALUAR+V+Int+2Sg	qallunaalererusussagaluarpit
qallunaaq+Sem/Hnat+LIRI+Sem/work+GUSUP+Sem/wish+SSA+GALUAR+V+Par+1Sg	qallunaalererusussagaluartunga
qallunaaq+Sem/Hnat+LIRI+Sem/work+GUSUP+Sem/wish+SSA+GALUAR+V+Par+2Sg	qallunaalererusussagaluartutit
qallunaaq+Sem/Hnat+LIRI+Sem/work+GUSUP+Sem/wish+SSA+GALUAR+V+Par+3Sg	qallunaalererusussagaluartoq
qallunaaq+Sem/Hnat+LIRI+Sem/work+GUSUP+Sem/wish+SSA+V+Ind+1Pl	qallunaalererusussaagut
qallunaaq+Sem/Hnat+LIRI+Sem/work+GUSUP+Sem/wish+SSA+V+Ind+1Sg	qallunaalererusussaanga
qallunaaq+Sem/Hnat+LIRI+Sem/work+GUSUP+Sem/wish+SSA+V+Ind+3Sg	qallunaalererusussaaq
qallunaaq+Sem/Hnat+LIRI+Sem/work+GUSUP+Sem/wish+SSA+V+Int+2Sg	qallunaalererusussavit
qallunaaq+Sem/Hnat+LIRI+Sem/work+GUSUP+Sem/wish+SSA+V+Par+1Sg	qallunaalererusussasunga
qallunaaq+Sem/Hnat+LIRI+Sem/work+GUSUP+Sem/wish+SSA+V+Par+1Sg+LI	qallunaalererusussasungali
qallunaaq+Sem/Hnat+LIRI+Sem/work+GUSUP+Sem/wish+SSA+V+Par+1Sg+LU	qallunaalererusussasungalu
qallunaaq+Sem/Hnat+LIRI+Sem/work+GUSUP+Sem/wish+SSA+V+Par+2Sg	qallunaalererusussasutit
qallunaaq+Sem/Hnat+LIRI+Sem/work+GUSUP+Sem/wish+SSA+V+Par+2Sg+LI	qallunaalererusussasutilli
qallunaaq+Sem/Hnat+LIRI+Sem/work+GUSUP+Sem/wish+SSA+V+Par+2Sg+LU	qallunaalererusussasutillu
qallunaaq+Sem/Hnat+LIRI+Sem/work+GUSUP+Sem/wish+SSA+V+Par+3Sg	qallunaalererusussasoq
qallunaaq+Sem/Hnat+LIRI+Sem/work+GUSUP+Sem/wish+SSA+V+Par+3Sg+LI	qallunaalererusussasorli
qallunaaq+Sem/Hnat+LIRI+Sem/work+GUSUP+Sem/wish+SSA+V+Par+3Sg+LU	qallunaalererusussasorlu
qallunaaq+Sem/Hnat+LIRI+Sem/work+GUSUP+Sem/wish+TAR+GALUAR+V+Ind+1Pl	qallunaalererusuttaraluarpugut
qallunaaq+Sem/Hnat+LIRI+Sem/work+GUSUP+Sem/wish+TAR+GALUAR+V+Ind+1Sg	qallunaalererusuttaraluarpunga
qallunaaq+Sem/Hnat+LIRI+Sem/work+GUSUP+Sem/wish+TAR+GALUAR+V+Ind+3Sg	qallunaalererusuttaraluarpoq
qallunaaq+Sem/Hnat+LIRI+Sem/work+GUSUP+Sem/wish+TAR+GALUAR+V+Int+2Sg	qallunaalererusuttaraluarpit
qallunaaq+Sem/Hnat+LIRI+Sem/work+GUSUP+Sem/wish+TAR+GALUAR+V+Par+1Sg	qallunaalererusuttaraluartunga
qallunaaq+Sem/Hnat+LIRI+Sem/work+GUSUP+Sem/wish+TAR+GALUAR+V+Par+2Sg	qallunaalererusuttaraluartutit
qallunaaq+Sem/Hnat+LIRI+Sem/work+GUSUP+Sem/wish+TAR+GALUAR+V+Par+3Sg	qallunaalererusuttaraluartoq
qallunaaq+Sem/Hnat+LIRI+Sem/work+GUSUP+Sem/wish+TAR+NNGIT+GALUAR+V+Ind+1Pl	qallunaalererusuttanngikkaluarpugut
qallunaaq+Sem/Hnat+LIRI+Sem/work+GUSUP+Sem/wish+TAR+NNGIT+GALUAR+V+Ind+1Sg	qallunaalererusuttanngikkaluarpunga
qallunaaq+Sem/Hnat+LIRI+Sem/work+GUSUP+Sem/wish+TAR+NNGIT+GALUAR+V+Ind+3Sg	qallunaalererusuttanngikkaluarpoq
qallunaaq+Sem/Hnat+LIRI+Sem/work+GUSUP+Sem/wish+TAR+NNGIT+GALUAR+V+Int+2Sg	qallunaalererusuttanngikkaluarpit
qallunaaq+Sem/Hnat+LIRI+Sem/work+GUSUP+Sem/wish+TAR+NNGIT+GALUAR+V+Par+1Sg	qallunaalererusuttanngikkaluartunga
qallunaaq+Sem/Hnat+LIRI+Sem/work+GUSUP+Sem/wish+TAR+NNGIT+GALUAR+V+Par+2Sg	qallunaalererusuttanngikkaluartutit
qallunaaq+Sem/Hnat+LIRI+Sem/work+GUSUP+Sem/wish+TAR+NNGIT+GALUAR+V+Par+3Sg	qallunaalererusuttanngikkaluartoq
qallunaaq+Sem/Hnat+LIRI+Sem/work+GUSUP+Sem/wish+TAR+NNGIT+V+Ind+1Pl	qallunaalererusuttanngilagut
qallunaaq+Sem/Hnat+LIRI+Sem/work+GUSUP+Sem/wish+TAR+NNGIT+V+Ind+1Sg	qallunaalererusuttanngilanga
qallunaaq+Sem/Hnat+LIRI+Sem/work+GUSUP+Sem/wish+TAR+NNGIT+V+Ind+3Sg	qallunaalererusuttanngilaq
qallunaaq+Sem/Hnat+LIRI+Sem/work+GUSUP+Sem/wish+TAR+NNGIT+V+Int+2Sg	qallunaalererusuttanngilatit
qallunaaq+Sem/Hnat+LIRI+Sem/work+GUSUP+Sem/wish+TAR+NNGIT+V+Par+1Sg	qallunaalererusuttanngitsunga
qallunaaq+Sem/Hnat+LIRI+Sem/work+GUSUP+Sem/wish+TAR+NNGIT+V+Par+1Sg+LI	qallunaalererusuttanngitsungali
qallunaaq+Sem/Hnat+LIRI+Sem/work+GUSUP+Sem/wish+TAR+NNGIT+V+Par+1Sg+LU	qallunaalererusuttanngitsungalu
qallunaaq+Sem/Hnat+LIRI+Sem/work+GUSUP+Sem/wish+TAR+NNGIT+V+Par+2Sg	qallunaalererusuttanngitsutit
qallunaaq+Sem/Hnat+LIRI+Sem/work+GUSUP+Sem/wish+TAR+NNGIT+V+Par+2Sg+LI	qallunaalererusuttanngitsutilli
qallunaaq+Sem/Hnat+LIRI+Sem/work+GUSUP+Sem/wish+TAR+NNGIT+V+Par+2Sg+LU	qallunaalererusuttanngitsutillu
qallunaaq+Sem/Hnat+LIRI+Sem/work+GUSUP+Sem/wish+TAR+NNGIT+V+Par+3Sg	qallunaalererusuttanngitsoq
qallunaaq+Sem/Hnat+LIRI+Sem/work+GUSUP+Sem/wish+TAR+NNGIT+V+Par+3Sg+LI	qallunaalererusuttanngitsorli
qallunaaq+Sem/Hnat+LIRI+Sem/work+GUSUP+Sem/wish+TAR+NNGIT+V+Par+3Sg+LU	qallunaalererusuttanngitsorlu
qallunaaq+Sem/Hnat+LIRI+Sem/work+GUSUP+Sem/wish+TAR+SSA+V+Ind+1Pl	qallunaalererusuttassaagut
qallunaaq+Sem/Hnat+LIRI+Sem/work+GUSUP+Sem/wish+TAR+SSA+V+Ind+1Sg	qallunaalererusuttassaanga
