Aasiaat+Sem/Geo+Prop+Abl+Pl	Aasiannit
Aasiaat+Sem/Geo+Prop+MIU+LIRI+Sem/work+TARIAQAR+Sem/must+TAR+GALUAR+V+Par+1Sg	Aasiammiulerisariaqartaraluartunga
Aasiaat+Sem/Geo+Prop+MIU+LIRI+Sem/work+TARIAQAR+Sem/must+TAR+NNGIT+GALUAR+V+Ind+1Pl	Aasiammiulerisariaqartanngikkaluarpugut
Aasiaat+Sem/Geo+Prop+MIU+LIRI+Sem/work+TARIAQAR+Sem/must+TAR+NNGIT+GALUAR+V+Ind+1Sg	Aasiammiulerisariaqartanngikkaluarpunga
Aasiaat+Sem/Geo+Prop+MIU+LIRI+Sem/work+TARIAQAR+Sem/must+TAR+NNGIT+GALUAR+V+Ind+3Sg	Aasiammiulerisariaqartanngikkaluarpoq
Aasiaat+Sem/Geo+Prop+MIU+LIRI+Sem/work+TARIAQAR+Sem/must+TAR+NNGIT+GALUAR+V+Int+2Sg	Aasiammiulerisariaqartanngikkaluarpit
Aasiaat+Sem/Geo+Prop+MIU+LIRI+Sem/work+TARIAQAR+Sem/must+TAR+NNGIT+GALUAR+V+Par+1Sg	Aasiammiulerisariaqartanngikkaluartunga
Aasiaat+Sem/Geo+Prop+MIU+LIRI+Sem/work+TARIAQAR+Sem/must+TAR+NNGIT+V+Ind+1Pl	Aasiammiulerisariaqartanngilagut
Aasiaat+Sem/Geo+Prop+MIU+LIRI+Sem/work+TARIAQAR+Sem/must+TAR+NNGIT+V+Ind+1Sg	Aasiammiulerisariaqartanngilanga
Aasiaat+Sem/Geo+Prop+MIU+LIRI+Sem/work+TARIAQAR+Sem/must+TAR+NNGIT+V+Ind+3Sg	Aasiammiulerisariaqartanngilaq
Aasiaat+Sem/Geo+Prop+MIU+LIRI+Sem/work+TARIAQAR+Sem/must+TAR+NNGIT+V+Int+2Sg	Aasiammiulerisariaqartanngilatit
Aasiaat+Sem/Geo+Prop+MIU+LIRI+Sem/work+TARIAQAR+Sem/must+TAR+NNGIT+V+Par+1Sg	Aasiammiulerisariaqartanngitsunga
Aasiaat+Sem/Geo+Prop+MIU+LIRI+Sem/work+TARIAQAR+Sem/must+TAR+NNGIT+V+Par+1Sg+LI	Aasiammiulerisariaqartanngitsungali
Aasiaat+Sem/Geo+Prop+MIU+LIRI+Sem/work+TARIAQAR+Sem/must+TAR+NNGIT+V+Par+1Sg+LU	Aasiammiulerisariaqartanngitsungalu
Aasiaat+Sem/Geo+Prop+MIU+LIRI+Sem/work+TARIAQAR+Sem/must+TAR+SSA+V+Ind+1Pl	Aasiammiulerisariaqartassaagut
Aasiaat+Sem/Geo+Prop+MIU+LIRI+Sem/work+TARIAQAR+Sem/must+TAR+SSA+V+Ind+1Sg	Aasiammiulerisariaqartassaanga
Aasiaat+Sem/Geo+Prop+MIU+LIRI+Sem/work+TARIAQAR+Sem/must+TAR+SSA+V+Ind+3Sg	Aasiammiulerisariaqartassaaq
Aasiaat+Sem/Geo+Prop+MIU+LIRI+Sem/work+TARIAQAR+Sem/must+TAR+SSA+V+Int+2Sg	Aasiammiulerisariaqartassavit
Aasiaat+Sem/Geo+Prop+MIU+LIRI+Sem/work+TARIAQAR+Sem/must+TAR+SSA+V+Par+1Sg	Aasiammiulerisariaqartassasunga
Aasiaat+Sem/Geo+Prop+MIU+LIRI+Sem/work+TARIAQAR+Sem/must+TAR+SSA+V+Par+1Sg+LI	Aasiammiulerisariaqartassasungali
Aasiaat+Sem/Geo+Prop+MIU+LIRI+Sem/work+TARIAQAR+Sem/must+TAR+SSA+V+Par+1Sg+LU	Aasiammiulerisariaqartassasungalu
Aasiaat+Sem/Geo+Prop+MIU+LIRI+Sem/work+TARIAQAR+Sem/must+TAR+V+Ind+1Pl	Aasiammiulerisariaqartarpugut
Aasiaat+Sem/Geo+Prop+MIU+LIRI+Sem/work+TARIAQAR+Sem/must+TAR+V+Ind+1Sg	Aasiammiulerisariaqartarpunga
Aasiaat+Sem/Geo+Prop+MIU+LIRI+Sem/work+TARIAQAR+Sem/must+TAR+V+Ind+3Sg	Aasiammiulerisariaqartarpoq
Aasiaat+Sem/Geo+Prop+MIU+LIRI+Sem/work+TARIAQAR+Sem/must+TAR+V+Int+2Sg	Aasiammiulerisariaqartarpit
Aasiaat+Sem/Geo+Prop+MIU+LIRI+Sem/work+TARIAQAR+Sem/must+TAR+V+Par+1Sg	Aasiammiulerisariaqartartunga
Aasiaat+Sem/Geo+Prop+MIU+LIRI+Sem/work+TARIAQAR+Sem/must+V+Ind+1Pl	Aasiammiulerisariaqarpugut
Aasiaat+Sem/Geo+Prop+MIU+LIRI+Sem/work+TARIAQAR+Sem/must+V+Ind+1Sg	Aasiammiulerisariaqarpunga
Aasiaat+Sem/Geo+Prop+MIU+LIRI+Sem/work+TARIAQAR+Sem/must+V+Ind+3Sg	Aasiammiulerisariaqarpoq
Aasiaat+Sem/Geo+Prop+MIU+LIRI+Sem/work+TARIAQAR+Sem/must+V+Int+2Sg	Aasiammiulerisariaqarpit
Aasiaat+Sem/Geo+Prop+MIU+LIRI+Sem/work+TARIAQAR+Sem/must+V+Par+1Sg	Aasiammiulerisariaqartunga
Aasiaat+Sem/Geo+Prop+MIU+LIRI+Sem/work+TUQ+N+Abs+Sg	Aasiammiulerisoq
Aasiaat+Sem/Geo+Prop+MIU+LIRI+Sem/work+V+Ind+1Pl	Aasiammiulerivugut
Aasiaat+Sem/Geo+Prop+MIU+LIRI+Sem/work+V+Ind+1Sg	Aasiammiulerivunga
Aasiaat+Sem/Geo+Prop+MIU+LIRI+Sem/work+V+Ind+3Sg	Aasiammiulerivoq
Aasiaat+Sem/Geo+Prop+MIU+LIRI+Sem/work+V+Int+2Sg	Aasiammiulerivit
Aasiaat+Sem/Geo+Prop+MIU+LIRI+Sem/work+V+Par+1Sg	Aasiammiulerisunga
Aasiaat+Sem/Geo+Prop+MIU+N+Abs+Sg	Aasiammiu
Aasiaat+Sem/Geo+Prop+MIU+N+Abs+Sg+LI	Aasiammiuli
Aasiaat+Sem/Geo+Prop+MIU+N+Abs+Sg+LU	Aasiammiulu
Aasiaat+Sem/Geo+Prop+MIU+NNGUR+Sem/become_be+GALUAR+V+Ind+1Pl	Aasiammiunngoraluarpugut
Aasiaat+Sem/Geo+Prop+MIU+NNGUR+Sem/become_be+GALUAR+V+Ind+1Sg	Aasiammiunngoraluarpunga
Aasiaat+Sem/Geo+Prop+MIU+NNGUR+Sem/become_be+GALUAR+V+Ind+3Sg	Aasiammiunngoraluarpoq
Aasiaat+Sem/Geo+Prop+MIU+NNGUR+Sem/become_be+GALUAR+V+Int+2Sg	Aasiammiunngoraluarpit
Aasiaat+Sem/Geo+Prop+MIU+NNGUR+Sem/become_be+GALUAR+V+Par+1Sg	Aasiammiunngoraluartunga
Aasiaat+Sem/Geo+Prop+MIU+NNGUR+Sem/become_be+GUSUP+Sem/wish+GALUAR+V+Ind+1Pl	Aasiammiunngorusukkaluarpugut
Aasiaat+Sem/Geo+Prop+MIU+NNGUR+Sem/become_be+GUSUP+Sem/wish+GALUAR+V+Ind+1Sg	Aasiammiunngorusukkaluarpunga
Aasiaat+Sem/Geo+Prop+MIU+NNGUR+Sem/become_be+GUSUP+Sem/wish+GALUAR+V+Ind+3Sg	Aasiammiunngorusukkaluarpoq
Aasiaat+Sem/Geo+Prop+MIU+NNGUR+Sem/become_be+GUSUP+Sem/wish+GALUAR+V+Int+2Sg	Aasiammiunngorusukkaluarpit
Aasiaat+Sem/Geo+Prop+MIU+NNGUR+Sem/become_be+GUSUP+Sem/wish+GALUAR+V+Par+1Sg	Aasiammiunngorusukkaluartunga
Aasiaat+Sem/Geo+Prop+MIU+NNGUR+Sem/become_be+GUSUP+Sem/wish+NNGIT+GALUAR+V+Ind+1Pl	Aasiammiunngorusunngikkaluarpugut
Aasiaat+Sem/Geo+Prop+MIU+NNGUR+Sem/become_be+GUSUP+Sem/wish+NNGIT+GALUAR+V+Ind+1Sg	Aasiammiunngorusunngikkaluarpunga
Aasiaat+Sem/Geo+Prop+MIU+NNGUR+Sem/become_be+GUSUP+Sem/wish+NNGIT+GALUAR+V+Ind+3Sg	Aasiammiunngorusunngikkaluarpoq
Aasiaat+Sem/Geo+Prop+MIU+NNGUR+Sem/become_be+GUSUP+Sem/wish+NNGIT+GALUAR+V+Int+2Sg	Aasiammiunngorusunngikkaluarpit
Aasiaat+Sem/Geo+Prop+MIU+NNGUR+Sem/become_be+GUSUP+Sem/wish+NNGIT+GALUAR+V+Par+1Sg	Aasiammiunngorusunngikkaluartunga
Aasiaat+Sem/Geo+Prop+MIU+NNGUR+Sem/become_be+GUSUP+Sem/wish+NNGIT+V+Ind+1Pl	Aasiammiunngorusunngilagut
Aasiaat+Sem/Geo+Prop+MIU+NNGUR+Sem/become_be+GUSUP+Sem/wish+NNGIT+V+Ind+1Sg	Aasiammiunngorusunngilanga
Aasiaat+Sem/Geo+Prop+MIU+NNGUR+Sem/become_be+GUSUP+Sem/wish+NNGIT+V+Ind+3Sg	Aasiammiunngorusunngilaq
Aasiaat+Sem/Geo+Prop+MIU+NNGUR+Sem/become_be+GUSUP+Sem/wish+NNGIT+V+Int+2Sg	Aasiammiunngorusunngilatit
Aasiaat+Sem/Geo+Prop+MIU+NNGUR+Sem/become_be+GUSUP+Sem/wish+NNGIT+V+Par+1Sg	Aasiammiunngorusunngitsunga
Aasiaat+Sem/Geo+Prop+MIU+NNGUR+Sem/become_be+GUSUP+Sem/wish+SSA+GALUAR+V+Ind+1Pl	Aasiammiunngorusussagaluarpugut
Aasiaat+Sem/Geo+Prop+MIU+NNGUR+Sem/become_be+GUSUP+Sem/wish+SSA+GALUAR+V+Ind+1Sg	Aasiammiunngorusussagaluarpunga
Aasiaat+Sem/Geo+Prop+MIU+NNGUR+Sem/become_be+GUSUP+Sem/wish+SSA+GALUAR+V+Ind+3Sg	Aasiammiunngorusussagaluarpoq
Aasiaat+Sem/Geo+Prop+MIU+NNGUR+Sem/become_be+GUSUP+Sem/wish+SSA+GALUAR+V+Int+2Sg	Aasiammiunngorusussagaluarpit
Aasiaat+Sem/Geo+Prop+MIU+NNGUR+Sem/become_be+GUSUP+Sem/wish+SSA+GALUAR+V+Par+1Sg	Aasiammiunngorusussagaluartunga
Aasiaat+Sem/Geo+Prop+MIU+NNGUR+Sem/become_be+GUSUP+Sem/wish+SSA+NNGIT+V+Ind+1Pl	Aasiammiunngorusussanngilagut
Aasiaat+Sem/Geo+Prop+MIU+NNGUR+Sem/become_be+GUSUP+Sem/wish+SSA+NNGIT+V+Ind+1Sg	Aasiammiunngorusussanngilanga
Aasiaat+Sem/Geo+Prop+MIU+NNGUR+Sem/become_be+GUSUP+Sem/wish+SSA+NNGIT+V+Ind+3Sg	Aasiammiunngorusussanngilaq
Aasiaat+Sem/Geo+Prop+MIU+NNGUR+Sem/become_be+GUSUP+Sem/wish+SSA+NNGIT+V+Int+2Sg	Aasiammiunngorusussanngilatit
Aasiaat+Sem/Geo+Prop+MIU+NNGUR+Sem/become_be+GUSUP+Sem/wish+SSA+NNGIT+V+Par+1Sg	Aasiammiunngorusussanngitsunga
Aasiaat+Sem/Geo+Prop+MIU+NNGUR+Sem/become_be+GUSUP+Sem/wish+SSA+NNGIT+V+Par+1Sg+LI	Aasiammiunngorusussanngitsungali
Aasiaat+Sem/Geo+Prop+MIU+NNGUR+Sem/become_be+GUSUP+Sem/wish+SSA+NNGIT+V+Par+1Sg+LU	Aasiammiunngorusussanngitsungalu
Aasiaat+Sem/Geo+Prop+MIU+NNGUR+Sem/become_be+GUSUP+Sem/wish+SSA+V+Ind+1Pl	Aasiammiunngorusussaagut
Aasiaat+Sem/Geo+Prop+MIU+NNGUR+Sem/become_be+GUSUP+Sem/wish+SSA+V+Ind+1Sg	Aasiammiunngorusussaanga
Aasiaat+Sem/Geo+Prop+MIU+NNGUR+Sem/become_be+GUSUP+Sem/wish+SSA+V+Ind+3Sg	Aasiammiunngorusussaaq
Aasiaat+Sem/Geo+Prop+MIU+NNGUR+Sem/become_be+GUSUP+Sem/wish+SSA+V+Int+2Sg	Aasiammiunngorusussavit
Aasiaat+Sem/Geo+Prop+MIU+NNGUR+Sem/become_be+GUSUP+Sem/wish+SSA+V+Par+1Sg	Aasiammiunngorusussasunga
Aasiaat+Sem/Geo+Prop+MIU+NNGUR+Sem/become_be+GUSUP+Sem/wish+V+Ind+1Pl	Aasiammiunngorusuppugut
Aasiaat+Sem/Geo+Prop+MIU+NNGUR+Sem/become_be+GUSUP+Sem/wish+V+Ind+1Sg	Aasiammiunngorusuppunga
Aasiaat+Sem/Geo+Prop+MIU+NNGUR+Sem/become_be+GUSUP+Sem/wish+V+Ind+3Sg	Aasiammiunngorusuppoq
Aasiaat+Sem/Geo+Prop+MIU+NNGUR+Sem/become_be+GUSUP+Sem/wish+V+Int+2Sg	Aasiammiunngorusuppit
Aasiaat+Sem/Geo+Prop+MIU+NNGUR+Sem/become_be+GUSUP+Sem/wish+V+Par+1Sg	Aasiammiunngorusuttunga
Aasiaat+Sem/Geo+Prop+MIU+NNGUR+Sem/become_be+NNGIT+GALUAR+V+Ind+1Pl	Aasiammiunngunngikkaluarpugut
Aasiaat+Sem/Geo+Prop+MIU+NNGUR+Sem/become_be+NNGIT+GALUAR+V+Ind+1Sg	Aasiammiunngunngikkaluarpunga
Aasiaat+Sem/Geo+Prop+MIU+NNGUR+Sem/become_be+NNGIT+GALUAR+V+Ind+3Sg	Aasiammiunngunngikkaluarpoq
Aasiaat+Sem/Geo+Prop+MIU+NNGUR+Sem/become_be+NNGIT+GALUAR+V+Int+2Sg	Aasiammiunngunngikkaluarpit
Aasiaat+Sem/Geo+Prop+MIU+NNGUR+Sem/become_be+NNGIT+GALUAR+V+Par+1Sg	Aasiammiunngunngikkaluartunga
Aasiaat+Sem/Geo+Prop+MIU+NNGUR+Sem/become_be+NNGIT+V+Ind+1Pl	Aasiammiunngunngilagut
Aasiaat+Sem/Geo+Prop+MIU+NNGUR+Sem/become_be+NNGIT+V+Ind+1Sg	Aasiammiunngunngilanga
Aasiaat+Sem/Geo+Prop+MIU+NNGUR+Sem/become_be+NNGIT+V+Ind+3Sg	Aasiammiunngunngilaq
Aasiaat+Sem/Geo+Prop+MIU+NNGUR+Sem/become_be+NNGIT+V+Int+2Sg	Aasiammiunngunngilatit
Aasiaat+Sem/Geo+Prop+MIU+NNGUR+Sem/become_be+NNGIT+V+Par+1Sg	Aasiammiunngunngitsunga
Aasiaat+Sem/Geo+Prop+MIU+NNGUR+Sem/become_be+SSA+GALUAR+V+Ind+1Pl	Aasiammiunngussagaluarpugut
Aasiaat+Sem/Geo+Prop+MIU+NNGUR+Sem/become_be+SSA+GALUAR+V+Ind+1Sg	Aasiammiunngussagaluarpunga
Aasiaat+Sem/Geo+Prop+MIU+NNGUR+Sem/become_be+SSA+GALUAR+V+Ind+3Sg	Aasiammiunngussagaluarpoq
Aasiaat+Sem/Geo+Prop+MIU+NNGUR+Sem/become_be+SSA+GALUAR+V+Int+2Sg	Aasiammiunngussagaluarpit
Aasiaat+Sem/Geo+Prop+MIU+NNGUR+Sem/become_be+SSA+GALUAR+V+Par+1Sg	Aasiammiunngussagaluartunga
Aasiaat+Sem/Geo+Prop+MIU+NNGUR+Sem/become_be+SSA+NNGIT+V+Ind+1Pl	Aasiammiunngussanngilagut
Aasiaat+Sem/Geo+Prop+MIU+NNGUR+Sem/become_be+SSA+NNGIT+V+Ind+1Sg	Aasiammiunngussanngilanga
Aasiaat+Sem/Geo+Prop+MIU+NNGUR+Sem/become_be+SSA+NNGIT+V+Ind+3Sg	Aasiammiunngussanngilaq
Aasiaat+Sem/Geo+Prop+MIU+NNGUR+Sem/become_be+SSA+NNGIT+V+Int+2Sg	Aasiammiunngussanngilatit
Aasiaat+Sem/Geo+Prop+MIU+NNGUR+Sem/become_be+SSA+NNGIT+V+Par+1Sg	Aasiammiunngussanngitsunga
Aasiaat+Sem/Geo+Prop+MIU+NNGUR+Sem/become_be+SSA+NNGIT+V+Par+1Sg+LI	Aasiammiunngussanngitsungali
Aasiaat+Sem/Geo+Prop+MIU+NNGUR+Sem/become_be+SSA+NNGIT+V+Par+1Sg+LU	Aasiammiunngussanngitsungalu
Aasiaat+Sem/Geo+Prop+MIU+NNGUR+Sem/become_be+SSA+V+Ind+1Pl	Aasiammiunngussaagut
Aasiaat+Sem/Geo+Prop+MIU+NNGUR+Sem/become_be+SSA+V+Ind+1Sg	Aasiammiunngussaanga
Aasiaat+Sem/Geo+Prop+MIU+NNGUR+Sem/become_be+SSA+V+Ind+3Sg	Aasiammiunngussaaq
Aasiaat+Sem/Geo+Prop+MIU+NNGUR+Sem/become_be+SSA+V+Int+2Sg	Aasiammiunngussavit
Aasiaat+Sem/Geo+Prop+MIU+NNGUR+Sem/become_be+SSA+V+Par+1Sg	Aasiammiunngussasunga
Aasiaat+Sem/Geo+Prop+MIU+NNGUR+Sem/become_be+TARIAQAR+Sem/must+GALUAR+V+Ind+1Pl	Aasiammiunngortariaqaraluarpugut
Aasiaat+Sem/Geo+Prop+MIU+NNGUR+Sem/become_be+TARIAQAR+Sem/must+GALUAR+V+Ind+1Sg	Aasiammiunngortariaqaraluarpunga
Aasiaat+Sem/Geo+Prop+MIU+NNGUR+Sem/become_be+TARIAQAR+Sem/must+GALUAR+V+Ind+3Sg	Aasiammiunngortariaqaraluarpoq
Aasiaat+Sem/Geo+Prop+MIU+NNGUR+Sem/become_be+TARIAQAR+Sem/must+GALUAR+V+Int+2Sg	Aasiammiunngortariaqaraluarpit
Aasiaat+Sem/Geo+Prop+MIU+NNGUR+Sem/become_be+TARIAQAR+Sem/must+GALUAR+V+Par+1Sg	Aasiammiunngortariaqaraluartunga
Aasiaat+Sem/Geo+Prop+MIU+NNGUR+Sem/become_be+TARIAQAR+Sem/must+NNGIT+GALUAR+V+Ind+1Pl	Aasiammiunngortariaqanngikkaluarpugut
Aasiaat+Sem/Geo+Prop+MIU+NNGUR+Sem/become_be+TARIAQAR+Sem/must+NNGIT+GALUAR+V+Ind+1Sg	Aasiammiunngortariaqanngikkaluarpunga
Aasiaat+Sem/Geo+Prop+MIU+NNGUR+Sem/become_be+TARIAQAR+Sem/must+NNGIT+GALUAR+V+Ind+3Sg	Aasiammiunngortariaqanngikkaluarpoq
Aasiaat+Sem/Geo+Prop+MIU+NNGUR+Sem/become_be+TARIAQAR+Sem/must+NNGIT+GALUAR+V+Int+2Sg	Aasiammiunngortariaqanngikkaluarpit
Aasiaat+Sem/Geo+Prop+MIU+NNGUR+Sem/become_be+TARIAQAR+Sem/must+NNGIT+GALUAR+V+Par+1Sg	Aasiammiunngortariaqanngikkaluartunga
Aasiaat+Sem/Geo+Prop+MIU+NNGUR+Sem/become_be+TARIAQAR+Sem/must+NNGIT+V+Ind+1Pl	Aasiammiunngortariaqanngilagut
Aasiaat+Sem/Geo+Prop+MIU+NNGUR+Sem/become_be+TARIAQAR+Sem/must+NNGIT+V+Ind+1Sg	Aasiammiunngortariaqanngilanga
Aasiaat+Sem/Geo+Prop+MIU+NNGUR+Sem/become_be+TARIAQAR+Sem/must+NNGIT+V+Ind+3Sg	Aasiammiunngortariaqanngilaq
Aasiaat+Sem/Geo+Prop+MIU+NNGUR+Sem/become_be+TARIAQAR+Sem/must+NNGIT+V+Int+2Sg	Aasiammiunngortariaqanngilatit
Aasiaat+Sem/Geo+Prop+MIU+NNGUR+Sem/become_be+TARIAQAR+Sem/must+NNGIT+V+Par+1Sg	Aasiammiunngortariaqanngitsunga
Aasiaat+Sem/Geo+Prop+MIU+NNGUR+Sem/become_be+TARIAQAR+Sem/must+SSA+GALUAR+V+Ind+1Pl	Aasiammiunngortariaqassagaluarpugut
Aasiaat+Sem/Geo+Prop+MIU+NNGUR+Sem/become_be+TARIAQAR+Sem/must+SSA+GALUAR+V+Ind+1Sg	Aasiammiunngortariaqassagaluarpunga
Aasiaat+Sem/Geo+Prop+MIU+NNGUR+Sem/become_be+TARIAQAR+Sem/must+SSA+GALUAR+V+Ind+3Sg	Aasiammiunngortariaqassagaluarpoq
Aasiaat+Sem/Geo+Prop+MIU+NNGUR+Sem/become_be+TARIAQAR+Sem/must+SSA+GALUAR+V+Int+2Sg	Aasiammiunngortariaqassagaluarpit
Aasiaat+Sem/Geo+Prop+MIU+NNGUR+Sem/become_be+TARIAQAR+Sem/must+SSA+GALUAR+V+Par+1Sg	Aasiammiunngortariaqassagaluartunga
Aasiaat+Sem/Geo+Prop+MIU+NNGUR+Sem/become_be+TARIAQAR+Sem/must+SSA+NNGIT+V+Ind+1Pl	Aasiammiunngortariaqassanngilagut
Aasiaat+Sem/Geo+Prop+MIU+NNGUR+Sem/become_be+TARIAQAR+Sem/must+SSA+NNGIT+V+Ind+1Sg	Aasiammiunngortariaqassanngilanga
Aasiaat+Sem/Geo+Prop+MIU+NNGUR+Sem/become_be+TARIAQAR+Sem/must+SSA+NNGIT+V+Ind+3Sg	Aasiammiunngortariaqassanngilaq
Aasiaat+Sem/Geo+Prop+MIU+NNGUR+Sem/become_be+TARIAQAR+Sem/must+SSA+NNGIT+V+Int+2Sg	Aasiammiunngortariaqassanngilatit
Aasiaat+Sem/Geo+Prop+MIU+NNGUR+Sem/become_be+TARIAQAR+Sem/must+SSA+NNGIT+V+Par+1Sg	Aasiammiunngortariaqassanngitsunga
Aasiaat+Sem/Geo+Prop+MIU+NNGUR+Sem/become_be+TARIAQAR+Sem/must+SSA+NNGIT+V+Par+1Sg+LI	Aasiammiunngortariaqassanngitsungali
Aasiaat+Sem/Geo+Prop+MIU+NNGUR+Sem/become_be+TARIAQAR+Sem/must+SSA+NNGIT+V+Par+1Sg+LU	Aasiammiunngortariaqassanngitsungalu
Aasiaat+Sem/Geo+Prop+MIU+NNGUR+Sem/become_be+TARIAQAR+Sem/must+SSA+V+Ind+1Pl	Aasiammiunngortariaqassaagut
Aasiaat+Sem/Geo+Prop+MIU+NNGUR+Sem/become_be+TARIAQAR+Sem/must+SSA+V+Ind+1Sg	Aasiammiunngortariaqassaanga
Aasiaat+Sem/Geo+Prop+MIU+NNGUR+Sem/become_be+TARIAQAR+Sem/must+SSA+V+Ind+3Sg	Aasiammiunngortariaqassaaq
Aasiaat+Sem/Geo+Prop+MIU+NNGUR+Sem/become_be+TARIAQAR+Sem/must+SSA+V+Int+2Sg	Aasiammiunngortariaqassavit
Aasiaat+Sem/Geo+Prop+MIU+NNGUR+Sem/become_be+TARIAQAR+Sem/must+SSA+V+Par+1Sg	Aasiammiunngortariaqassasunga
Aasiaat+Sem/Geo+Prop+MIU+NNGUR+Sem/become_be+TARIAQAR+Sem/must+V+Ind+1Pl	Aasiammiunngortariaqarpugut
Aasiaat+Sem/Geo+Prop+MIU+NNGUR+Sem/become_be+TARIAQAR+Sem/must+V+Ind+1Sg	Aasiammiunngortariaqarpunga
Aasiaat+Sem/Geo+Prop+MIU+NNGUR+Sem/become_be+TARIAQAR+Sem/must+V+Ind+3Sg	Aasiammiunngortariaqarpoq
Aasiaat+Sem/Geo+Prop+MIU+NNGUR+Sem/become_be+TARIAQAR+Sem/must+V+Int+2Sg	Aasiammiunngortariaqarpit
Aasiaat+Sem/Geo+Prop+MIU+NNGUR+Sem/become_be+TARIAQAR+Sem/must+V+Par+1Sg	Aasiammiunngortariaqartunga
Aasiaat+Sem/Geo+Prop+MIU+NNGUR+Sem/become_be+V+Ind+1Pl	Aasiammiunngorpugut
Aasiaat+Sem/Geo+Prop+MIU+NNGUR+Sem/become_be+V+Ind+1Sg	Aasiammiunngorpunga
Aasiaat+Sem/Geo+Prop+MIU+NNGUR+Sem/become_be+V+Ind+3Sg	Aasiammiunngorpoq
Aasiaat+Sem/Geo+Prop+MIU+NNGUR+Sem/become_be+V+Int+2Sg	Aasiammiunngorpit
Aasiaat+Sem/Geo+Prop+MIU+NNGUR+Sem/become_be+V+Par+1Sg	Aasiammiunngortunga
Aasiaat+Sem/Geo+Prop+MIU+QAR+GALUAR+V+Ind+3Sg	Aasiammioqaraluarpoq
Aasiaat+Sem/Geo+Prop+MIU+QAR+NNGIT+GALUAR+V+Ind+3Sg	Aasiammioqanngikkaluarpoq
Aasiaat+Sem/Geo+Prop+MIU+QAR+NNGIT+TUQ+N+Abs+Sg	Aasiammioqanngitsoq
Aasiaat+Sem/Geo+Prop+MIU+QAR+NNGIT+V+Ind+3Sg	Aasiammioqanngilaq
Aasiaat+Sem/Geo+Prop+MIU+QAR+SSA+GALUAR+V+Ind+3Sg	Aasiammioqassagaluarpoq
Aasiaat+Sem/Geo+Prop+MIU+QAR+SSA+NNGIT+GALUAR+V+Ind+3Sg	Aasiammioqassanngikkaluarpoq
Aasiaat+Sem/Geo+Prop+MIU+QAR+SSA+NNGIT+TUQ+N+Abs+Sg	Aasiammioqassanngitsoq
Aasiaat+Sem/Geo+Prop+MIU+QAR+SSA+NNGIT+V+Ind+3Sg	Aasiammioqassanngilaq
Aasiaat+Sem/Geo+Prop+MIU+QAR+SSA+V+Ind+3Sg	Aasiammioqassaaq
Aasiaat+Sem/Geo+Prop+MIU+QAR+TAR+GALUAR+V+Ind+3Sg	Aasiammioqartaraluarpoq
Aasiaat+Sem/Geo+Prop+MIU+QAR+TAR+NNGIT+GALUAR+V+Ind+3Sg	Aasiammioqartanngikkaluarpoq
Aasiaat+Sem/Geo+Prop+MIU+QAR+TAR+NNGIT+TUQ+N+Abs+Sg	Aasiammioqartanngitsoq
Aasiaat+Sem/Geo+Prop+MIU+QAR+TAR+NNGIT+V+Ind+3Sg	Aasiammioqartanngilaq
Aasiaat+Sem/Geo+Prop+MIU+QAR+TAR+SSA+GALUAR+V+Ind+3Sg	Aasiammioqartassagaluarpoq
Aasiaat+Sem/Geo+Prop+MIU+QAR+TAR+SSA+NNGIT+GALUAR+V+Ind+3Sg	Aasiammioqartassanngikkaluarpoq
Aasiaat+Sem/Geo+Prop+MIU+QAR+TAR+SSA+NNGIT+TUQ+N+Abs+Sg	Aasiammioqartassanngitsoq
Aasiaat+Sem/Geo+Prop+MIU+QAR+TAR+SSA+NNGIT+V+Ind+3Sg	Aasiammioqartassanngilaq
Aasiaat+Sem/Geo+Prop+MIU+QAR+TAR+SSA+V+Ind+3Sg	Aasiammioqartassaaq
Aasiaat+Sem/Geo+Prop+MIU+QAR+TAR+V+Ind+3Sg	Aasiammioqartarpoq
Aasiaat+Sem/Geo+Prop+MIU+QAR+V+Ind+3Sg	Aasiammioqarpoq
Aasiaat+Sem/Geo+Prop+MIU+U+Sem/be_copula+GALUAR+V+Ind+1Pl	Aasiammiuugaluarpugut
Aasiaat+Sem/Geo+Prop+MIU+U+Sem/be_copula+GALUAR+V+Ind+1Sg	Aasiammiuugaluarpunga
Aasiaat+Sem/Geo+Prop+MIU+U+Sem/be_copula+GALUAR+V+Ind+3Sg	Aasiammiuugaluarpoq
Aasiaat+Sem/Geo+Prop+MIU+U+Sem/be_copula+GALUAR+V+Int+2Sg	Aasiammiuugaluarpit
Aasiaat+Sem/Geo+Prop+MIU+U+Sem/be_copula+GALUAR+V+Par+1Sg	Aasiammiuugaluartunga
Aasiaat+Sem/Geo+Prop+MIU+U+Sem/be_copula+GUSUP+Sem/wish+GALUAR+V+Ind+1Pl	Aasiammioorusukkaluarpugut
Aasiaat+Sem/Geo+Prop+MIU+U+Sem/be_copula+GUSUP+Sem/wish+GALUAR+V+Ind+1Sg	Aasiammioorusukkaluarpunga
Aasiaat+Sem/Geo+Prop+MIU+U+Sem/be_copula+GUSUP+Sem/wish+GALUAR+V+Ind+3Sg	Aasiammioorusukkaluarpoq
